Player Name,Team Name,Nationality,Height,Weight,Age,Foot,Rating,Primary position,Secondary positions,Backup positions,Overall Rating,League,Region,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,set_piece_taking,curl,defensive_awareness,tackling,aggression,defensive_engagement,speed,acceleration,kicking_power,jumping,physical_contact,balance,stamina,gk_awareness,gk_catching,gk_parrying,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance
N. Elvedi,Free Agents,Switzerland,189,81,27,Right foot,C,CB,"['Centre Back', 'Right Back']","['Left Back', 'Defensive Midfielder', 'Right Midfielder']",77,Free Agent,Europe,55,67,60,57,65,67,56,77,53,64,70,73,68,70,73,63,63,73,74,57,75,40,40,40,40,40,Rarely,Low,Standard,Low
N. Okafor,AC Milan,Switzerland,185,85,23,Right foot,C,CF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Centre Forward']",['Second Striker'],76,Italian League,Europe,69,64,69,60,62,55,69,56,53,60,49,45,53,58,84,83,68,73,75,76,71,40,40,40,40,40,Rarely,High,Standard,Low
D. Zakaria,AS Monaco,Switzerland,191,81,27,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Centre Back', 'Attacking Midfielder']",76,Ligue 1 Uber Eats,Europe,59,71,71,73,70,68,59,65,54,60,70,71,81,72,77,70,67,64,80,60,65,40,40,40,40,40,Occasionally,High,Standard,Low
B. Embolo,AS Monaco,Switzerland,187,88,26,Right foot,C,CF,"['Left Wing Forward', 'Right Wing Forward', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",76,Ligue 1 Uber Eats,Europe,72,68,69,67,66,60,68,65,58,60,48,50,66,62,75,72,75,68,77,65,67,40,40,40,40,40,Rarely,High,Standard,Low
F. Schär,Newcastle WB,Switzerland,186,85,32,Right foot,C,CB,['Centre Back'],[],76,English League,Europe,58,62,59,62,64,68,55,74,60,59,72,77,73,74,62,60,72,73,75,55,71,40,40,40,40,40,Occasionally,High,Unwavering,High
R. Freuler,Bologna RB,Switzerland,180,80,31,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Left Midfielder'],75,Italian League,Europe,66,72,70,73,72,73,61,61,64,62,68,71,70,74,65,66,70,58,68,62,75,40,40,40,40,40,Rarely,Medium,Standard,High
M. Hitz,FC Basel 1893,Switzerland,193,86,36,Right foot,B,GK,['Goalkeeper'],[],75,Credit Suisse Super League,Europe,40,48,46,45,50,54,40,48,48,41,49,46,47,58,45,41,74,61,73,49,52,75,68,68,72,72,Rarely,Medium,Unwavering,Medium
R. Rodríguez,Torino G,Switzerland,182,77,31,Left foot,C,CB,"['Centre Back', 'Left Back', 'Left Midfielder']",['Attacking Midfielder'],75,Italian League,Europe,63,71,67,69,69,74,59,62,75,76,69,72,69,71,69,67,74,66,70,63,74,40,40,40,40,40,Almost Never,Medium,Standard,Medium
D. Ndoye,Bologna RB,Switzerland,183,78,23,Right foot,C,RWF,"['Right Midfielder', 'Right Wing Forward', 'Centre Forward']","['Left Midfielder', 'Left Wing Forward', 'Second Striker']",74,Italian League,Europe,66,71,74,68,60,64,64,58,52,57,50,53,61,65,80,73,65,63,67,68,65,40,40,40,40,40,Rarely,High,Standard,Medium
P. Köhn,AS Monaco,Switzerland,191,78,25,Right foot,C,GK,['Goalkeeper'],[],74,Ligue 1 Uber Eats,Europe,40,49,44,47,52,55,40,49,48,40,48,43,48,58,51,49,70,66,65,52,48,71,68,67,73,73,Regularly,High,Standard,Medium
Y. Mvogo,FC Lorient,Switzerland,189,90,29,Right foot,C,GK,['Goalkeeper'],[],74,Ligue 1 Uber Eats,Europe,40,54,46,49,60,61,40,41,48,43,49,46,52,58,56,54,67,73,72,57,58,69,64,71,69,72,Occasionally,Medium,Standard,High
C. Itten,BSC Young Boys,Switzerland,189,81,27,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",74,Credit Suisse Super League,Europe,73,63,60,63,55,56,75,79,61,50,47,50,55,49,65,61,74,66,78,55,64,40,40,40,40,40,Occasionally,High,Unwavering,Medium
U. Garcia,Olympique de Marseille,Switzerland,182,77,27,Left foot,C,LB,['Left Back'],"['Right Back', 'Defensive Midfielder', 'Left Midfielder']",74,Ligue 1 Uber Eats,Europe,56,62,67,59,64,68,54,55,62,68,58,60,62,63,81,73,65,60,74,71,80,40,40,40,40,40,Almost Never,Medium,Standard,Low
S. Widmer,Free Agents,Switzerland,183,81,30,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Centre Midfielder', 'Left Midfielder', 'Right Wing Forward']",74,Free Agent,Europe,60,70,68,65,65,68,58,69,52,61,60,63,60,67,77,68,66,78,68,61,82,40,40,40,40,40,Rarely,High,Standard,Low
R. Bürki,St. Louis PB,Switzerland,187,85,33,Right foot,C,GK,['Goalkeeper'],[],74,American League,Europe,40,48,40,41,51,48,40,40,48,42,42,40,48,58,52,49,68,70,69,55,50,71,68,68,74,73,Rarely,Medium,Standard,Medium
Saulo Decarli,Grasshopper Club Zürich,Switzerland,188,77,31,Right foot,D,CB,"['Centre Back', 'Right Back']","['Left Back', 'Right Midfielder']",74,Credit Suisse Super League,Europe,52,60,58,53,62,60,50,73,54,53,72,72,74,68,65,63,55,73,72,58,66,40,40,40,40,40,Rarely,Low,Standard,Low
X. Shaqiri,Chicago RW,Switzerland,169,72,32,Left foot,C,AMF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Second Striker']",74,American League,Europe,67,75,75,74,71,72,64,49,74,77,47,48,53,50,65,72,78,52,62,82,67,40,40,40,40,40,Rarely,High,Standard,Low
A. Jashari,Brugge BZ,Switzerland,180,70,21,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],73,Belgian League,Europe,58,71,62,66,74,72,55,58,62,68,72,67,67,63,67,63,63,59,61,64,80,40,40,40,40,40,Rarely,Medium,Unwavering,High
Z. Amdouni,Burnley RB,Switzerland,185,80,23,Right foot,C,CF,"['Attacking Midfielder', 'Second Striker', 'Centre Forward']","['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",73,English League,Europe,67,72,71,70,67,61,69,63,60,60,48,53,64,57,68,72,71,69,65,64,70,40,40,40,40,40,Occasionally,Very High,Standard,Medium
K. Imeri,BSC Young Boys,Switzerland,173,73,23,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder']","['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']",73,Credit Suisse Super League,Europe,62,75,70,73,74,75,65,56,75,77,52,55,69,65,66,73,69,64,59,73,70,40,40,40,40,40,Rarely,Medium,Standard,Low
V. Sierro,Toulouse FC,Switzerland,185,79,28,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']",73,Ligue 1 Uber Eats,Europe,63,72,62,66,74,73,62,60,67,70,61,64,65,69,61,59,74,62,70,58,76,40,40,40,40,40,Rarely,Medium,Unwavering,Low
Cameron Puertas,Saint-Gilles BG,Switzerland,178,74,25,Right foot,B,AMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']","['Right Midfielder', 'Left Wing Forward', 'Second Striker']",73,Belgian League,Europe,67,73,67,72,71,67,63,52,67,65,58,60,69,67,71,74,72,60,63,71,75,40,40,40,40,40,Rarely,High,Standard,High
S. Hefti,Montpellier Hérault SC,Switzerland,184,78,26,Right foot,C,RB,"['Centre Back', 'Right Back']",['Right Midfielder'],73,Ligue 1 Uber Eats,Europe,56,62,60,57,63,63,53,68,52,58,67,70,68,69,75,73,69,66,70,62,78,40,40,40,40,40,Almost Never,Medium,Standard,Medium
F. Ugrinic,BSC Young Boys,Switzerland,184,84,24,Right foot,A,LMF,"['Centre Midfielder', 'Left Midfielder']","['Defensive Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",73,Credit Suisse Super League,Europe,61,73,65,68,68,73,67,61,68,72,58,59,74,68,65,71,79,60,76,70,73,40,40,40,40,40,Occasionally,Very High,Unwavering,Medium
R. Vargas,Free Agents,Switzerland,174,68,25,Right foot,C,LMF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward']","['Right Wing Forward', 'Centre Forward']",73,Free Agent,Europe,63,68,75,65,65,60,62,55,54,66,52,53,52,62,80,84,64,71,55,79,69,40,40,40,40,40,Occasionally,Very High,Standard,Low
M. Dominguez,Gil Vicente FC,Switzerland,173,63,27,Left foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Right Midfielder', 'Second Striker']",73,Liga Portugal Betclic,Europe,67,72,74,72,69,67,67,52,70,71,51,48,56,58,70,72,69,55,57,81,73,40,40,40,40,40,Occasionally,High,Standard,Medium
D. von Ballmoos,BSC Young Boys,Switzerland,192,90,29,Right foot,C,GK,['Goalkeeper'],[],73,Credit Suisse Super League,Europe,40,48,43,45,49,54,40,47,48,42,48,44,46,60,48,43,70,67,73,52,51,69,66,65,70,74,Rarely,Medium,Unwavering,Low
J. Lotomba,OGC Nice,Switzerland,177,67,25,Right foot,C,RB,"['Left Back', 'Right Back']","['Left Midfielder', 'Right Midfielder']",73,Ligue 1 Uber Eats,Europe,61,66,67,63,64,65,51,60,52,64,60,62,64,67,79,78,64,71,60,71,76,40,40,40,40,40,Rarely,High,Standard,Medium
C. Fassnacht,Norwich YG,Switzerland,185,77,30,Right foot,C,RMF,"['Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Left Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",73,English 2nd Division,Europe,64,71,74,66,68,64,70,68,68,76,51,49,53,61,79,68,74,78,72,61,69,40,40,40,40,40,Almost Never,High,Unwavering,Low
M. Aebischer,Bologna RB,Switzerland,183,78,26,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Right Midfielder', 'Right Wing Forward']","['Left Midfielder', 'Attacking Midfielder']",73,Italian League,Europe,64,71,69,67,71,67,60,58,61,62,62,66,64,65,68,69,66,61,70,66,78,40,40,40,40,40,Rarely,High,Standard,Medium
R. Steffen,FC Lugano,Switzerland,170,65,32,Left foot,A,RMF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Back', 'Right Back', 'Attacking Midfielder', 'Second Striker']",73,Credit Suisse Super League,Europe,60,73,74,67,66,62,65,60,60,69,50,52,59,63,71,82,66,78,50,84,69,40,40,40,40,40,Almost Never,Medium,Unwavering,Low
F. Rieder,Stade Rennais FC,Switzerland,179,74,21,Left foot,C,AMF,"['Centre Midfielder', 'Attacking Midfielder']","['Defensive Midfielder', 'Left Midfielder', 'Second Striker']",72,Ligue 1 Uber Eats,Europe,64,72,70,75,72,70,64,52,74,75,50,55,53,66,68,71,67,55,56,74,70,40,40,40,40,40,Rarely,High,Standard,Medium
S. Sohm,Parma Calcio 1913,Switzerland,188,85,22,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']","['Centre Back', 'Right Back', 'Left Midfielder', 'Attacking Midfielder', 'Left Wing Forward']",72,Serie BKT,Europe,60,67,62,65,68,70,55,69,58,61,64,63,66,70,70,65,70,66,75,60,74,40,40,40,40,40,Rarely,Medium,Inconsistent,Low
A. Racioppi,BSC Young Boys,Switzerland,186,80,25,Right foot,C,GK,['Goalkeeper'],[],72,Credit Suisse Super League,Europe,40,48,45,44,52,53,40,47,48,45,48,47,46,60,51,50,67,73,64,51,52,67,65,67,75,71,Rarely,Medium,Unwavering,Medium
Y. Brecher,FC Zürich,Switzerland,196,88,30,Right foot,D,GK,['Goalkeeper'],[],72,Credit Suisse Super League,Europe,40,48,40,41,48,52,40,47,48,40,45,42,43,63,48,44,74,63,70,45,51,67,63,64,70,74,Rarely,Medium,Unwavering,High
A. Marchesano,FC Zürich,Switzerland,168,62,32,Right foot,B,AMF,"['Attacking Midfielder', 'Second Striker']","['Defensive Midfielder', 'Centre Midfielder', 'Right Midfielder', 'Right Wing Forward', 'Centre Forward']",72,Credit Suisse Super League,Europe,63,77,73,77,75,71,66,47,76,81,51,49,53,60,53,70,64,51,52,80,63,40,40,40,40,40,Occasionally,High,Unwavering,Medium
C. Zesiger,Free Agents,Switzerland,194,88,25,Left foot,C,CB,['Centre Back'],['Left Back'],72,Free Agent,Europe,53,57,53,57,63,62,50,73,48,55,72,67,69,69,64,57,61,68,74,52,69,40,40,40,40,40,Rarely,High,Standard,Low
E. Cömert,FC Nantes,Switzerland,183,80,25,Right foot,C,CB,['Centre Back'],[],72,Ligue 1 Uber Eats,Europe,49,61,55,58,63,66,49,68,61,60,67,71,65,68,70,65,75,70,72,62,68,40,40,40,40,40,Occasionally,Very High,Standard,Low
A. Ajeti,FC Basel 1893,Switzerland,183,77,26,Right foot,C,CF,['Centre Forward'],['Second Striker'],72,Credit Suisse Super League,Europe,73,68,65,63,63,56,69,67,57,60,45,48,59,54,68,65,66,64,72,62,70,40,40,40,40,40,Rarely,High,Inconsistent,Medium
M. Frey,Queen'S Park BW,Switzerland,188,89,29,Right foot,C,CF,['Centre Forward'],['Second Striker'],72,English 2nd Division,Europe,73,64,60,60,55,50,72,75,48,52,47,51,69,68,63,59,72,68,79,56,73,40,40,40,40,40,Rarely,High,Unwavering,Medium
L. Benito,BSC Young Boys,Switzerland,184,80,31,Left foot,C,CB,"['Centre Back', 'Left Back']","['Defensive Midfielder', 'Left Midfielder']",72,Credit Suisse Super League,Europe,57,68,62,65,68,71,52,68,58,63,72,71,72,66,66,59,62,65,65,55,72,40,40,40,40,40,Rarely,Medium,Unwavering,Low
S. Zuber,Free Agents,Switzerland,181,79,32,Right foot,C,LMF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']","['Left Back', 'Attacking Midfielder']",72,Free Agent,Europe,60,63,70,60,64,63,60,59,55,64,58,61,67,68,79,74,71,61,70,68,81,40,40,40,40,40,Rarely,High,Standard,Low
F. Frei,FC Basel 1893,Switzerland,183,80,34,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']","['Right Midfielder', 'Attacking Midfielder']",72,Credit Suisse Super League,Europe,60,68,59,68,74,76,62,61,65,70,68,64,71,71,52,59,75,60,67,66,74,40,40,40,40,40,Rarely,High,Unwavering,Low
L. Blum,BSC Young Boys,Switzerland,181,75,22,Right foot,D,RB,['Right Back'],['Right Midfielder'],71,Credit Suisse Super League,Europe,54,64,62,60,64,68,52,56,51,64,62,67,64,62,78,72,59,60,59,65,76,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
D. Males,BSC Young Boys,Switzerland,185,76,22,Left foot,C,RMF,"['Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward', 'Second Striker']","['Centre Midfielder', 'Left Midfielder', 'Left Wing Forward', 'Centre Forward']",71,Credit Suisse Super League,Europe,66,72,74,69,65,67,66,56,60,70,47,49,54,58,77,64,73,64,68,67,65,40,40,40,40,40,Almost Never,Medium,Inconsistent,Medium
A. Saipi,FC Lugano,Switzerland,194,81,23,Right foot,B,GK,['Goalkeeper'],[],71,Credit Suisse Super League,Europe,40,48,40,42,49,53,40,47,48,40,43,43,45,58,51,45,69,67,65,50,48,68,65,63,68,70,Rarely,Medium,Standard,Low
L. Stergiou,Free Agents,Switzerland,180,70,21,Right foot,C,CB,['Centre Back'],['Right Back'],71,Free Agent,Europe,49,60,54,56,60,55,48,62,48,52,68,69,71,75,67,68,59,78,70,69,68,40,40,40,40,40,Almost Never,High,Standard,Medium
B. Omeragić,Montpellier Hérault SC,Switzerland,187,74,21,Right foot,C,CB,"['Centre Back', 'Right Back']",['Defensive Midfielder'],71,Ligue 1 Uber Eats,Europe,51,61,57,58,60,61,50,70,50,55,69,71,74,70,69,61,58,73,67,53,63,40,40,40,40,40,Rarely,Medium,Standard,Low
K. Duah,Free Agents,Switzerland,185,83,26,Right foot,C,CF,"['Left Midfielder', 'Right Midfielder', 'Centre Forward']","['Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",71,Free Agent,Europe,68,63,66,59,55,50,67,57,56,59,49,49,59,69,79,73,67,64,70,67,68,40,40,40,40,40,Rarely,Medium,Standard,High
S. Lauper,BSC Young Boys,Switzerland,186,72,27,Right foot,C,DMF,"['Centre Back', 'Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],71,Credit Suisse Super League,Europe,56,68,60,64,73,72,58,68,61,60,67,66,63,63,60,54,74,66,70,60,73,40,40,40,40,40,Rarely,Medium,Unwavering,Low
M. Haile-Selassie,Chicago RW,Switzerland,176,65,24,Right foot,C,RMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']","['Left Back', 'Centre Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",71,American League,Europe,63,65,67,60,62,66,62,57,63,60,53,55,60,53,75,81,68,60,60,73,72,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Zeqiri,Genk BW,Switzerland,185,72,24,Left foot,B,CF,"['Left Wing Forward', 'Centre Forward']","['Left Midfielder', 'Second Striker']",71,Belgian League,Europe,69,64,67,60,60,60,69,69,59,61,41,42,52,60,69,72,73,59,64,59,68,40,40,40,40,40,Almost Never,Low,Standard,Medium
D. Schmid,FC Basel 1893,Switzerland,182,70,25,Left foot,B,LB,"['Left Back', 'Defensive Midfielder', 'Left Midfielder']","['Centre Midfielder', 'Attacking Midfielder']",71,Credit Suisse Super League,Europe,56,67,61,64,69,74,58,54,68,75,64,58,60,61,68,71,64,67,60,66,76,40,40,40,40,40,Almost Never,Medium,Unwavering,Medium
J. Guillemenot,Servette FC,Switzerland,182,72,25,Right foot,D,CF,"['Attacking Midfielder', 'Left Wing Forward', 'Second Striker', 'Centre Forward']","['Centre Midfielder', 'Right Wing Forward']",71,Credit Suisse Super League,Europe,69,69,66,67,64,60,68,60,59,60,50,49,53,60,67,70,66,68,65,68,62,40,40,40,40,40,Rarely,High,Standard,Medium
Derek Kutesa,Servette FC,Switzerland,176,67,26,Right foot,B,RWF,"['Left Midfielder', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Centre Midfielder', 'Attacking Midfielder', 'Second Striker', 'Centre Forward']",71,Credit Suisse Super League,Europe,63,66,74,60,63,59,63,56,51,60,51,50,57,56,78,80,66,62,58,73,64,40,40,40,40,40,Rarely,High,Standard,Low
J. Frick,Servette FC,Switzerland,192,88,30,Left foot,C,GK,['Goalkeeper'],[],71,Credit Suisse Super League,Europe,40,48,41,40,48,51,40,44,48,40,44,41,44,58,45,43,66,64,69,48,49,68,66,65,70,71,Occasionally,High,Unwavering,Low
P. Kasami,U.C. Sampdoria,Switzerland,189,70,31,Left foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder']","['Left Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",71,Serie BKT,Europe,62,71,63,65,72,73,65,67,67,70,62,60,67,65,63,59,78,63,73,53,66,40,40,40,40,40,Occasionally,High,Standard,Medium
S. Vladi,FC Lugano,Switzerland,184,82,23,Right foot,C,CF,['Centre Forward'],"['Left Wing Forward', 'Second Striker']",70,Credit Suisse Super League,Europe,71,64,65,58,57,54,72,64,60,60,52,44,48,55,70,66,67,65,62,61,62,40,40,40,40,40,Rarely,Medium,Standard,Medium
N. Vouilloz,FC Basel 1893,Switzerland,184,80,22,Right foot,C,RB,"['Centre Back', 'Right Back']","['Left Back', 'Right Midfielder']",70,Credit Suisse Super League,Europe,56,62,60,60,66,68,53,68,52,60,60,66,69,67,70,66,62,72,74,68,74,40,40,40,40,40,Rarely,Medium,Standard,High
H. Çalhanoğlu,Internazionale Milano,Türkiye,178,76,29,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",['Second Striker'],81,Italian League,Europe,71,79,75,80,79,81,73,56,83,84,59,57,66,65,65,69,82,58,60,74,76,40,40,40,40,40,Occasionally,Medium,Standard,High
K. Aktürkoğlu,Galatasaray SK,Türkiye,173,69,25,Right foot,C,LWF,"['Left Wing Forward', 'Second Striker']","['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']",77,Trendyol Süper Lig,Europe,66,74,79,73,67,61,70,48,71,73,50,49,60,60,76,82,66,55,52,77,67,40,40,40,40,40,Almost Never,High,Standard,Medium
M. Demiral,Free Agents,Türkiye,190,86,25,Right foot,C,CB,['Centre Back'],['Right Back'],77,Free Agent,Europe,55,58,56,56,62,59,54,72,53,52,71,76,83,75,68,62,66,71,78,56,70,40,40,40,40,40,Occasionally,High,Inconsistent,Low
O. Kökçü,SL Benfica,Türkiye,175,67,23,Right foot,C,CMF,"['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder']",['Left Midfielder'],77,Liga Portugal Betclic,Europe,61,76,70,72,76,77,64,49,76,78,58,60,66,60,69,73,79,62,57,74,79,40,40,40,40,40,Occasionally,High,Unwavering,High
E. Ünal,Bournemouth RB,Türkiye,185,75,26,Right foot,C,CF,['Centre Forward'],"['Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",77,English League,Europe,72,73,70,68,63,55,75,74,74,67,42,50,58,61,65,64,78,70,70,63,68,40,40,40,40,40,Rarely,Low,Standard,Low
S. Özcan,Free Agents,Türkiye,182,74,25,Right foot,C,DMF,"['Defensive Midfielder', 'Centre Midfielder']",['Attacking Midfielder'],76,Free Agent,Europe,59,66,61,61,70,66,59,68,58,62,67,73,81,79,60,65,63,70,75,68,84,40,40,40,40,40,Rarely,Medium,Standard,Low
U. Çakır,Trabzonspor,Türkiye,188,78,27,Right foot,C,GK,['Goalkeeper'],[],76,Trendyol Süper Lig,Europe,40,53,46,47,54,57,40,48,53,45,47,50,48,61,51,53,73,76,69,59,54,69,67,69,76,73,Rarely,Medium,Standard,Medium
C. Ünder,Fenerbahçe SK,Türkiye,173,66,26,Left foot,C,RWF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",['Second Striker'],76,Trendyol Süper Lig,Europe,67,74,75,73,65,71,65,51,61,73,40,43,46,57,77,81,76,53,57,70,65,40,40,40,40,40,Occasionally,High,Standard,Medium
F. Kadıoğlu,Fenerbahçe SK,Türkiye,174,68,24,Right foot,C,RB,"['Left Back', 'Right Back', 'Left Midfielder', 'Right Midfielder']","['Defensive Midfielder', 'Centre Midfielder', 'Attacking Midfielder', 'Left Wing Forward', 'Right Wing Forward']",76,Trendyol Süper Lig,Europe,60,73,74,78,75,72,59,53,72,78,64,63,60,62,71,78,70,62,58,75,80,40,40,40,40,40,Rarely,Medium,Standard,Medium
M. Günok,Beşiktaş JK,Türkiye,196,92,34,Right foot,C,GK,['Goalkeeper'],[],76,Trendyol Süper Lig,Europe,40,53,44,45,53,55,40,49,53,42,47,46,48,60,51,45,72,64,73,52,53,74,69,68,70,72,Rarely,Medium,Unwavering,Low
A. Bardakcı,Galatasaray SK,Türkiye,190,80,29,Left foot,C,CB,['Centre Back'],"['Left Back', 'Defensive Midfielder']",75,Trendyol Süper Lig,Europe,55,60,54,58,64,66,50,77,52,60,73,76,81,74,52,57,62,71,79,56,67,40,40,40,40,40,Rarely,Medium,Unwavering,High
A. Bayındır,Manchester United FC,Türkiye,198,89,25,Right foot,C,GK,['Goalkeeper'],[],75,English League,Europe,40,48,40,45,50,53,40,40,48,45,40,41,53,58,48,51,72,73,70,52,53,69,64,69,72,71,Rarely,Medium,Standard,Medium
Z. Çelik,Roma GR,Türkiye,180,78,26,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back']",75,Italian League,Europe,60,69,68,65,69,70,53,62,59,69,64,67,72,68,75,73,60,67,68,60,77,40,40,40,40,40,Rarely,Medium,Standard,Medium
Ç. Söyüncü,Fenerbahçe SK,Türkiye,185,82,27,Right foot,C,CB,['Centre Back'],[],75,Trendyol Süper Lig,Europe,48,60,58,62,63,62,49,68,53,59,72,72,80,75,70,60,65,74,76,55,70,40,40,40,40,40,Rarely,High,Standard,High
B. Yılmaz,Galatasaray SK,Türkiye,186,77,23,Right foot,C,RWF,"['Right Back', 'Right Midfielder', 'Left Wing Forward', 'Right Wing Forward']","['Left Back', 'Left Midfielder', 'Centre Forward']",74,Trendyol Süper Lig,Europe,68,63,69,62,64,62,65,60,54,59,58,60,70,68,81,74,72,66,71,69,76,40,40,40,40,40,Rarely,Medium,Unwavering,High
Y. Yazıcı,LOSC Lille,Türkiye,178,74,26,Left foot,C,AMF,"['Right Midfielder', 'Attacking Midfielder']","['Centre Midfielder', 'Left Midfielder', 'Right Wing Forward', 'Second Striker', 'Centre Forward']",74,Ligue 1 Uber Eats,Europe,70,74,76,72,72,70,70,61,71,76,49,52,59,54,66,63,73,55,63,62,66,40,40,40,40,40,Rarely,High,Standard,Medium
Serdar Dursun,Alanyaspor,Türkiye,190,80,32,Right foot,C,CF,['Centre Forward'],['Second Striker'],73,Trendyol Süper Lig,Europe,77,63,60,55,58,54,76,81,61,55,50,48,57,58,61,52,72,63,79,51,62,40,40,40,40,40,Rarely,Medium,Standard,High
A. Güler,Madrid Chamartin B,Türkiye,176,63,18,Left foot,C,AMF,"['Centre Midfielder', 'Right Midfielder', 'Attacking Midfielder', 'Right Wing Forward']","['Defensive Midfielder', 'Second Striker']",73,Spanish League,Europe,65,75,80,79,74,70,67,44,67,74,49,49,50,54,64,77,63,50,49,73,62,40,40,40,40,40,Almost Never,Medium,Standard,Medium
S. Saatçı,Sporting Braga,Türkiye,190,81,20,Right foot,C,CB,['Centre Back'],[],73,Liga Portugal Betclic,Europe,50,58,58,51,65,61,47,67,53,51,66,76,77,64,63,63,60,68,76,50,64,40,40,40,40,40,Rarely,Medium,Standard,Medium
A. Kaplan,AFC Ajax,Türkiye,190,85,20,Left foot,C,CB,['Centre Back'],['Defensive Midfielder'],73,Eredivisie,Europe,53,63,56,61,69,63,51,71,50,63,71,70,67,67,64,62,65,67,74,53,67,40,40,40,40,40,Rarely,High,Standard,Medium
M. Müldür,Fenerbahçe SK,Türkiye,188,74,24,Right foot,C,RB,"['Right Back', 'Right Midfielder']","['Centre Back', 'Left Back']",73,Trendyol Süper Lig,Europe,58,65,67,63,62,63,55,63,56,61,68,68,66,64,78,73,66,65,64,60,74,40,40,40,40,40,Occasionally,High,Inconsistent,High
R. Yılmaz,Rangers FC,Türkiye,174,65,22,Left foot,B,LB,['Left Back'],['Left Midfielder'],73,cinch Scottish Premiership,Europe,57,70,76,75,67,70,51,51,52,65,67,59,63,62,74,80,61,69,55,77,71,40,40,40,40,40,Almost Never,Medium,Standard,Medium
E. Özbir,MKE Ankaragücü,Türkiye,187,78,34,Right foot,C,GK,['Goalkeeper'],[],73,Trendyol Süper Lig,Europe,40,48,46,43,49,50,40,49,48,40,48,44,44,59,48,44,70,62,65,49,48,73,70,67,70,74,Rarely,Medium,Unwavering,Low
A. Ömür,Hull OB,Türkiye,168,62,24,Left foot,C,RMF,"['Left Midfielder', 'Right Midfielder', 'Attacking Midfielder']","['Centre Midfielder', 'Left Wing Forward', 'Right Wing Forward', 'Second Striker']",73,English 2nd Division,Europe,65,73,76,78,73,66,63,50,69,71,48,50,54,56,70,81,61,50,48,79,61,40,40,40,40,40,Almost Never,Low,Standard,Low
